date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal,teamA_nick,teamB_nick,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,home_team_name,away_team_name
2016-11-29,2017,cleveland,milwaukee,0,101,118,-330.0,270.0,213.5,7.5,105.5,cavaliers,bucks,2016-11-29,21600262,Final,1610612749,1610612739,2016,1610612749,118.0,0.535,0.826,0.368,27.0,43.0,1610612739,101.0,0.4270000000000001,0.742,0.359,17.0,35.0,1,bucks,cavaliers
2016-11-29,2017,houston,utah,0,101,120,-120.0,100.0,204.5,1.5,100.0,rockets,jazz,2016-11-29,21600265,Final,1610612762,1610612745,2016,1610612762,120.0,0.5539999999999999,0.852,0.536,23.0,40.0,1610612745,101.0,0.407,0.727,0.3670000000000001,14.0,38.0,1,jazz,rockets
2016-11-29,2017,orlando,san antonio,0,95,83,800.0,-1400.0,194.5,-12.5,95.5,magic,spurs,2016-11-29,21600264,Final,1610612759,1610612753,2016,1610612759,83.0,0.368,0.846,0.25,19.0,45.0,1610612753,95.0,0.4529999999999999,0.917,0.4,25.0,40.0,0,spurs,magic
2016-11-30,2017,atlanta,phoenix,0,107,109,-165.0,145.0,211.0,3.0,111.0,hawks,suns,2016-11-30,21600274,Final,1610612756,1610612737,2016,1610612756,109.0,0.449,0.76,0.476,15.0,41.0,1610612737,107.0,0.506,0.8,0.36,20.0,40.0,1,suns,hawks
2016-11-30,2017,indiana,portland,0,109,131,250.0,-315.0,209.0,-7.5,104.0,pacers,trail blazers,2016-11-30,21600275,Final,1610612757,1610612754,2016,1610612757,131.0,0.5429999999999999,0.895,0.375,29.0,40.0,1610612754,109.0,0.5,0.8859999999999999,0.429,19.0,32.0,1,trail blazers,pacers
2016-11-30,2017,memphis,toronto,0,105,120,850.0,-1450.0,195.0,-13.5,95.0,grizzlies,raptors,2016-11-30,21600268,Final,1610612761,1610612763,2016,1610612761,120.0,0.551,0.848,0.5,23.0,43.0,1610612763,105.0,0.439,0.846,0.407,16.0,30.0,1,raptors,grizzlies
2016-12-01,2017,miami,utah,0,111,110,230.0,-270.0,186.5,-6.5,91.5,heat,jazz,2016-12-01,21600280,Final,1610612762,1610612748,2016,1610612762,110.0,0.5479999999999999,0.765,0.5670000000000001,24.0,31.0,1610612748,111.0,0.512,0.789,0.421,16.0,40.0,0,jazz,heat
2016-12-02,2017,minnesota,new york,0,114,118,-145.0,125.0,210.5,2.5,104.5,timberwolves,knicks,2016-12-02,21600285,Final,1610612752,1610612750,2016,1610612752,118.0,0.477,0.8,0.387,26.0,43.0,1610612750,114.0,0.466,0.917,0.357,25.0,43.0,1,knicks,timberwolves
2016-12-02,2017,orlando,philadelphia,0,105,88,-110.0,-110.0,198.5,0.0,98.0,magic,76ers,2016-12-02,21600282,Final,1610612755,1610612753,2016,1610612755,88.0,0.379,0.7,0.281,24.0,46.0,1610612753,105.0,0.474,0.6920000000000001,0.5,24.0,47.0,0,76ers,magic
2016-12-03,2017,atlanta,toronto,0,84,128,330.0,-400.0,206.5,-8.5,108.0,hawks,raptors,2016-12-03,21600293,Final,1610612761,1610612737,2016,1610612761,128.0,0.5760000000000001,0.818,0.542,28.0,48.0,1610612737,84.0,0.3979999999999999,0.5,0.25,21.0,38.0,1,raptors,hawks
2016-12-03,2017,boston,philadelphia,0,107,106,-550.0,425.0,207.5,10.0,110.5,celtics,76ers,2016-12-03,21600294,Final,1610612755,1610612738,2016,1610612755,106.0,0.461,0.8079999999999999,0.455,20.0,38.0,1610612738,107.0,0.5,0.7929999999999999,0.308,22.0,37.0,0,76ers,celtics
2016-12-03,2017,brooklyn,milwaukee,0,103,112,425.0,-550.0,214.5,-10.0,113.0,nets,bucks,2016-12-03,21600291,Final,1610612749,1610612751,2016,1610612749,112.0,0.471,0.722,0.25,25.0,46.0,1610612751,103.0,0.374,0.727,0.268,21.0,46.0,1,bucks,nets
2016-12-03,2017,chicago,dallas,0,82,107,-165.0,145.0,190.5,3.5,93.5,bulls,mavericks,2016-12-03,21600296,Final,1610612742,1610612741,2016,1610612742,107.0,0.46,0.778,0.419,31.0,42.0,1610612741,82.0,0.451,0.7140000000000001,0.231,9.0,43.0,1,mavericks,bulls
2016-12-03,2017,denver,utah,0,98,105,260.0,-310.0,200.5,-7.5,99.0,nuggets,jazz,2016-12-03,21600297,Final,1610612762,1610612743,2016,1610612762,105.0,0.449,0.929,0.36,20.0,40.0,1610612743,98.0,0.446,0.7859999999999999,0.542,19.0,37.0,1,jazz,nuggets
2016-12-03,2017,miami,portland,0,92,99,205.0,-245.0,216.0,-6.0,106.0,heat,trail blazers,2016-12-03,21600298,Final,1610612757,1610612748,2016,1610612757,99.0,0.4039999999999999,0.75,0.375,19.0,47.0,1610612748,92.0,0.442,0.667,0.273,23.0,46.0,1,trail blazers,heat
2016-12-04,2017,new orleans,oklahoma city,0,92,101,210.0,-260.0,214.5,-6.0,107.0,pelicans,thunder,2016-12-04,21600301,Final,1610612760,1610612740,2016,1610612760,101.0,0.461,0.5,0.214,24.0,59.0,1610612740,92.0,0.3670000000000001,0.737,0.214,15.0,51.0,1,thunder,pelicans
2016-12-05,2017,boston,houston,0,106,107,190.0,-220.0,218.0,-5.5,114.0,celtics,rockets,2016-12-05,21600311,Final,1610612745,1610612738,2016,1610612745,107.0,0.447,0.871,0.316,20.0,46.0,1610612738,106.0,0.424,0.917,0.344,27.0,42.0,1,rockets,celtics
2016-12-05,2017,charlotte,dallas,0,109,101,-165.0,145.0,193.5,3.5,96.0,hornets,mavericks,2016-12-05,21600312,Final,1610612742,1610612766,2016,1610612742,101.0,0.416,0.778,0.361,23.0,35.0,1610612766,109.0,0.506,0.929,0.1669999999999999,21.0,53.0,0,mavericks,hornets
2016-12-05,2017,cleveland,toronto,0,116,112,105.0,-125.0,214.5,-1.5,105.5,cavaliers,raptors,2016-12-05,21600305,Final,1610612761,1610612739,2016,1610612761,112.0,0.4320000000000001,0.852,0.406,22.0,33.0,1610612739,116.0,0.476,0.815,0.4379999999999999,21.0,48.0,0,raptors,cavaliers
2016-12-05,2017,denver,philadelphia,0,106,98,-165.0,145.0,210.0,3.5,103.5,nuggets,76ers,2016-12-05,21600304,Final,1610612755,1610612743,2016,1610612755,98.0,0.407,0.7390000000000001,0.355,20.0,44.0,1610612743,106.0,0.461,0.765,0.37,17.0,45.0,0,76ers,nuggets
2016-12-05,2017,memphis,new orleans,0,110,108,155.0,-175.0,196.5,-4.0,97.0,grizzlies,pelicans,2016-12-05,21600310,Final,1610612740,1610612763,2016,1610612740,108.0,0.3939999999999999,0.952,0.313,21.0,54.0,1610612763,110.0,0.4039999999999999,0.619,0.382,23.0,61.0,0,pelicans,grizzlies
2016-12-06,2017,chicago,detroit,0,91,102,195.0,-230.0,201.5,-5.5,96.5,bulls,pistons,2016-12-06,21600317,Final,1610612765,1610612741,2016,1610612765,102.0,0.455,0.667,0.381,24.0,44.0,1610612741,91.0,0.44,0.7190000000000001,0.133,15.0,45.0,1,pistons,bulls
2016-12-06,2017,orlando,washington,0,124,116,130.0,-150.0,200.5,-3.0,98.0,magic,wizards,2016-12-06,21600315,Final,1610612764,1610612753,2016,1610612764,116.0,0.473,0.708,0.478,20.0,42.0,1610612753,124.0,0.518,0.722,0.462,24.0,43.0,0,wizards,magic
2016-12-06,2017,phoenix,utah,0,105,112,250.0,-300.0,204.0,-7.0,107.5,suns,jazz,2016-12-06,21600320,Final,1610612762,1610612756,2016,1610612762,112.0,0.493,0.875,0.444,23.0,35.0,1610612756,105.0,0.4639999999999999,0.84,0.3329999999999999,14.0,41.0,1,jazz,suns
2016-12-07,2017,boston,orlando,0,117,87,-115.0,-105.0,195.5,1.0,103.0,celtics,magic,2016-12-07,21600322,Final,1610612753,1610612738,2016,1610612753,87.0,0.37,0.667,0.423,20.0,37.0,1610612738,117.0,0.512,0.828,0.2689999999999999,29.0,49.0,0,magic,celtics
2016-12-07,2017,cleveland,new york,0,126,94,-380.0,320.0,213.5,8.0,105.0,cavaliers,knicks,2016-12-07,21600327,Final,1610612752,1610612739,2016,1610612752,94.0,0.402,0.867,0.355,22.0,43.0,1610612739,126.0,0.488,0.8390000000000001,0.55,23.0,46.0,0,knicks,cavaliers
2016-12-07,2017,indiana,phoenix,0,109,94,-170.0,150.0,215.0,4.0,106.5,pacers,suns,2016-12-07,21600329,Final,1610612756,1610612754,2016,1610612756,94.0,0.4,0.944,0.273,17.0,40.0,1610612754,109.0,0.449,0.78,0.304,16.0,49.0,0,suns,pacers
2016-12-08,2017,denver,washington,0,85,92,195.0,-230.0,217.5,-5.5,107.5,nuggets,wizards,2016-12-08,21600332,Final,1610612764,1610612743,2016,1610612764,92.0,0.449,0.941,0.316,21.0,35.0,1610612743,85.0,0.408,0.667,0.2189999999999999,24.0,45.0,1,wizards,nuggets
2016-12-08,2017,golden state,utah,0,106,99,-800.0,550.0,208.0,11.0,103.0,warriors,jazz,2016-12-08,21600335,Final,1610612762,1610612744,2016,1610612762,99.0,0.416,0.7140000000000001,0.263,20.0,46.0,1610612744,106.0,0.488,0.696,0.414,26.0,47.0,0,jazz,warriors
2016-12-08,2017,minnesota,toronto,0,110,124,400.0,-500.0,214.0,-9.5,103.0,timberwolves,raptors,2016-12-08,21600331,Final,1610612761,1610612750,2016,1610612761,124.0,0.494,0.7879999999999999,0.444,25.0,42.0,1610612750,110.0,0.511,0.733,0.321,19.0,43.0,1,raptors,timberwolves
2016-12-09,2017,atlanta,milwaukee,0,114,110,135.0,-155.0,205.5,-3.0,107.5,hawks,bucks,2016-12-09,21600340,Final,1610612749,1610612737,2016,1610612749,110.0,0.4679999999999999,0.7140000000000001,0.429,26.0,43.0,1610612737,114.0,0.476,0.759,0.353,32.0,46.0,0,bucks,hawks
2016-12-09,2017,detroit,minnesota,0,117,90,-155.0,135.0,202.5,3.0,99.5,pistons,timberwolves,2016-12-09,21600342,Final,1610612750,1610612765,2016,1610612750,90.0,0.474,0.65,0.188,19.0,37.0,1610612765,117.0,0.5,0.826,0.483,23.0,42.0,0,timberwolves,pistons
2016-12-09,2017,houston,oklahoma city,0,102,99,-120.0,100.0,224.0,1.0,107.5,rockets,thunder,2016-12-09,21600341,Final,1610612760,1610612745,2016,1610612760,99.0,0.42,0.774,0.25,18.0,46.0,1610612745,102.0,0.391,0.633,0.262,26.0,52.0,0,thunder,rockets
2016-12-09,2017,new york,sacramento,0,103,100,190.0,-220.0,210.0,-5.5,103.5,knicks,kings,2016-12-09,21600345,Final,1610612758,1610612752,2016,1610612758,100.0,0.402,0.852,0.25,24.0,39.0,1610612752,103.0,0.429,0.84,0.345,22.0,54.0,0,kings,knicks
2016-12-10,2017,brooklyn,san antonio,0,101,130,1050.0,-2650.0,211.5,-16.0,110.5,nets,spurs,2016-12-10,21600353,Final,1610612759,1610612751,2016,1610612759,130.0,0.532,0.889,0.5379999999999999,38.0,49.0,1610612751,101.0,0.414,0.88,0.259,21.0,47.0,1,spurs,nets
2016-12-10,2017,charlotte,cleveland,0,105,116,285.0,-350.0,214.5,-8.0,106.5,hornets,cavaliers,2016-12-10,21600349,Final,1610612739,1610612766,2016,1610612739,116.0,0.575,0.679,0.419,25.0,40.0,1610612766,105.0,0.4529999999999999,0.708,0.37,24.0,39.0,1,cavaliers,hornets
2016-12-10,2017,dallas,houston,0,87,109,700.0,-1000.0,208.0,-12.0,102.5,mavericks,rockets,2016-12-10,21600352,Final,1610612745,1610612742,2016,1610612745,109.0,0.5,0.727,0.514,31.0,48.0,1610612742,87.0,0.405,0.857,0.324,18.0,32.0,1,rockets,mavericks
2016-12-10,2017,denver,orlando,0,121,113,-125.0,105.0,205.5,2.0,100.0,nuggets,magic,2016-12-10,21600347,Final,1610612753,1610612743,2016,1610612753,113.0,0.489,0.667,0.407,27.0,31.0,1610612743,121.0,0.5660000000000001,0.76,0.421,25.0,44.0,0,magic,nuggets
2016-12-10,2017,golden state,memphis,0,89,110,-1300.0,800.0,211.5,13.0,104.5,warriors,grizzlies,2016-12-10,21600351,Final,1610612763,1610612744,2016,1610612763,110.0,0.4370000000000001,0.897,0.308,23.0,47.0,1610612744,89.0,0.442,0.6,0.3329999999999999,15.0,42.0,1,grizzlies,warriors
2016-12-10,2017,milwaukee,washington,0,105,110,160.0,-180.0,209.5,-4.5,104.0,bucks,wizards,2016-12-10,21600346,Final,1610612764,1610612749,2016,1610612764,110.0,0.455,0.7859999999999999,0.381,29.0,40.0,1610612749,105.0,0.506,0.8,0.52,22.0,40.0,1,wizards,bucks
2016-12-10,2017,sacramento,utah,0,84,104,210.0,-260.0,196.5,-6.0,96.5,kings,jazz,2016-12-10,21600354,Final,1610612762,1610612758,2016,1610612762,104.0,0.481,0.944,0.4479999999999999,23.0,54.0,1610612758,84.0,0.3779999999999999,0.5379999999999999,0.346,17.0,34.0,1,jazz,kings
2016-12-11,2017,boston,oklahoma city,0,96,99,135.0,-155.0,207.5,-3.0,108.0,celtics,thunder,2016-12-11,21600357,Final,1610612760,1610612738,2016,1610612760,99.0,0.494,0.519,0.143,17.0,49.0,1610612738,96.0,0.444,0.625,0.344,28.0,40.0,1,thunder,celtics
2016-12-11,2017,golden state,minnesota,0,116,108,-520.0,400.0,226.5,10.0,111.5,warriors,timberwolves,2016-12-11,21600358,Final,1610612750,1610612744,2016,1610612750,108.0,0.444,0.75,0.375,17.0,51.0,1610612744,116.0,0.4579999999999999,0.9,0.406,30.0,37.0,0,timberwolves,warriors
2016-12-11,2017,new orleans,phoenix,0,120,119,105.0,-125.0,216.0,-2.0,107.5,pelicans,suns,2016-12-11,21600359,Final,1610612756,1610612740,2016,1610612756,119.0,0.4579999999999999,0.654,0.341,21.0,57.0,1610612740,120.0,0.392,0.8,0.4,24.0,49.0,0,suns,pelicans
2016-12-12,2017,brooklyn,houston,0,118,122,750.0,-1200.0,229.5,-13.5,119.5,nets,rockets,2016-12-12,21600364,Final,1610612745,1610612751,2016,1610612745,122.0,0.462,0.583,0.395,23.0,39.0,1610612751,118.0,0.525,0.75,0.35,21.0,41.0,1,rockets,nets
2016-12-12,2017,charlotte,indiana,0,94,110,-110.0,-110.0,208.5,0.0,103.5,hornets,pacers,2016-12-12,21600361,Final,1610612754,1610612766,2016,1610612754,110.0,0.489,0.7,0.472,24.0,42.0,1610612766,94.0,0.3329999999999999,0.875,0.385,16.0,46.0,1,pacers,hornets
2016-12-12,2017,milwaukee,toronto,0,100,122,300.0,-360.0,213.0,-8.0,102.5,bucks,raptors,2016-12-12,21600362,Final,1610612761,1610612749,2016,1610612761,122.0,0.519,0.857,0.56,26.0,46.0,1610612749,100.0,0.472,0.706,0.1669999999999999,27.0,37.0,1,raptors,bucks
2016-12-13,2017,golden state,new orleans,0,113,109,-800.0,550.0,225.5,11.5,111.5,warriors,pelicans,2016-12-13,21600371,Final,1610612740,1610612744,2016,1610612740,109.0,0.476,0.81,0.4,26.0,45.0,1610612744,113.0,0.442,0.789,0.412,30.0,45.0,0,pelicans,warriors
2016-12-13,2017,new york,phoenix,0,111,113,-135.0,115.0,218.5,2.0,108.5,knicks,suns,2016-12-13,21600372,Final,1610612756,1610612752,2016,1610612756,113.0,0.409,0.848,0.3,13.0,61.0,1610612752,111.0,0.392,0.737,0.35,23.0,43.0,1,suns,knicks
2016-12-13,2017,oklahoma city,portland,0,95,114,125.0,-145.0,219.0,-2.5,107.5,thunder,trail blazers,2016-12-13,21600373,Final,1610612757,1610612760,2016,1610612757,114.0,0.5379999999999999,0.741,0.348,23.0,37.0,1610612760,95.0,0.379,0.75,0.296,18.0,43.0,1,trail blazers,thunder
2016-12-14,2017,boston,san antonio,0,101,108,220.0,-260.0,196.0,-6.0,105.0,celtics,spurs,2016-12-14,21600383,Final,1610612759,1610612738,2016,1610612759,108.0,0.55,0.857,0.364,33.0,38.0,1610612738,101.0,0.44,0.85,0.3229999999999999,25.0,35.0,1,spurs,celtics
2016-12-14,2017,charlotte,washington,0,106,109,-130.0,110.0,211.5,2.0,104.5,hornets,wizards,2016-12-14,21600375,Final,1610612764,1610612766,2016,1610612764,109.0,0.517,0.8240000000000001,0.278,27.0,41.0,1610612766,106.0,0.514,0.762,0.424,25.0,33.0,1,wizards,hornets
2016-12-14,2017,cleveland,memphis,0,85,93,260.0,-310.0,190.0,-7.0,91.5,cavaliers,grizzlies,2016-12-14,21600379,Final,1610612763,1610612739,2016,1610612763,93.0,0.4320000000000001,0.688,0.522,22.0,55.0,1610612739,85.0,0.373,0.645,0.36,10.0,39.0,1,grizzlies,cavaliers
2016-12-14,2017,indiana,miami,0,89,95,-115.0,-105.0,203.5,1.0,100.5,pacers,heat,2016-12-14,21600377,Final,1610612748,1610612754,2016,1610612748,95.0,0.451,0.56,0.28,23.0,58.0,1610612754,89.0,0.371,0.8240000000000001,0.3329999999999999,14.0,38.0,1,heat,pacers
2016-12-14,2017,oklahoma city,utah,0,89,109,280.0,-340.0,199.0,-7.5,97.5,thunder,jazz,2016-12-14,21600382,Final,1610612762,1610612760,2016,1610612762,109.0,0.583,0.8,0.565,22.0,38.0,1610612760,89.0,0.366,0.852,0.316,14.0,38.0,1,jazz,thunder
2016-12-15,2017,chicago,milwaukee,0,97,108,-118.0,-102.0,206.5,0.0,101.0,bulls,bucks,2016-12-15,21600384,Final,1610612749,1610612741,2016,1610612749,108.0,0.474,0.5379999999999999,0.55,32.0,42.0,1610612741,97.0,0.473,0.759,0.25,23.0,41.0,1,bucks,bulls
2016-12-15,2017,indiana,new orleans,0,95,102,139.0,-159.0,208.5,-3.0,103.0,pacers,pelicans,2016-12-15,21600385,Final,1610612740,1610612754,2016,1610612740,102.0,0.424,0.7140000000000001,0.37,23.0,55.0,1610612754,95.0,0.414,0.833,0.143,23.0,46.0,1,pelicans,pacers
2016-12-16,2017,atlanta,toronto,0,125,121,245.0,-290.0,214.0,-7.0,113.0,hawks,raptors,2016-12-16,21600392,Final,1610612761,1610612737,2016,1610612761,121.0,0.547,0.654,0.476,20.0,28.0,1610612737,125.0,0.535,0.688,0.44,26.0,44.0,0,raptors,hawks
2016-12-16,2017,brooklyn,orlando,0,111,118,240.0,-280.0,217.5,-6.5,113.5,nets,magic,2016-12-16,21600390,Final,1610612753,1610612751,2016,1610612753,118.0,0.402,0.7859999999999999,0.241,22.0,49.0,1610612751,111.0,0.47,0.846,0.407,21.0,45.0,1,magic,nets
2016-12-16,2017,dallas,utah,0,100,103,550.0,-800.0,185.5,-11.0,94.0,mavericks,jazz,2016-12-16,21600398,Final,1610612762,1610612742,2016,1610612762,103.0,0.569,0.778,0.364,18.0,41.0,1610612742,100.0,0.455,0.857,0.429,18.0,27.0,1,jazz,mavericks
2016-12-16,2017,detroit,washington,0,108,122,-120.0,100.0,205.0,1.5,101.0,pistons,wizards,2016-12-16,21600389,Final,1610612764,1610612765,2016,1610612764,122.0,0.5710000000000001,0.815,0.48,30.0,36.0,1610612765,108.0,0.488,0.667,0.357,22.0,40.0,1,wizards,pistons
2016-12-17,2017,houston,minnesota,0,111,109,-140.0,120.0,221.0,2.5,106.0,rockets,timberwolves,2016-12-17,21600403,Final,1610612750,1610612745,2016,1610612750,109.0,0.446,0.741,0.3329999999999999,29.0,55.0,1610612745,111.0,0.406,0.8,0.3329999999999999,25.0,47.0,0,timberwolves,rockets
2016-12-18,2017,boston,miami,0,105,95,-170.0,150.0,202.5,4.0,107.5,celtics,heat,2016-12-18,21600410,Final,1610612748,1610612738,2016,1610612748,95.0,0.522,0.56,0.375,23.0,41.0,1610612738,105.0,0.456,0.737,0.321,21.0,37.0,0,heat,celtics
2016-12-18,2017,brooklyn,philadelphia,0,107,108,100.0,-120.0,216.0,-1.0,113.5,nets,76ers,2016-12-18,21600408,Final,1610612755,1610612751,2016,1610612755,108.0,0.4320000000000001,0.87,0.429,23.0,47.0,1610612751,107.0,0.444,0.742,0.353,26.0,43.0,1,76ers,nets
2016-12-18,2017,new orleans,san antonio,0,100,113,600.0,-900.0,208.0,-12.0,100.5,pelicans,spurs,2016-12-18,21600412,Final,1610612759,1610612740,2016,1610612759,113.0,0.488,0.818,0.5,31.0,49.0,1610612740,100.0,0.461,0.5710000000000001,0.385,29.0,37.0,1,spurs,pelicans
2016-12-19,2017,atlanta,oklahoma city,0,110,108,135.0,-155.0,211.5,-3.0,112.5,hawks,thunder,2016-12-19,21600415,Final,1610612760,1610612737,2016,1610612760,108.0,0.4479999999999999,0.769,0.286,13.0,44.0,1610612737,110.0,0.547,0.792,0.391,24.0,35.0,0,thunder,hawks
2016-12-19,2017,dallas,denver,0,107,117,300.0,-365.0,207.5,-8.0,102.5,mavericks,nuggets,2016-12-19,21600417,Final,1610612743,1610612742,2016,1610612743,117.0,0.563,0.778,0.52,32.0,41.0,1610612742,107.0,0.5379999999999999,0.778,0.56,21.0,29.0,1,nuggets,mavericks
2016-12-20,2017,boston,memphis,0,112,109,-130.0,110.0,194.5,2.0,104.0,celtics,grizzlies,2016-12-20,21600424,Final,1610612763,1610612738,2016,1610612763,109.0,0.4039999999999999,0.8079999999999999,0.4,23.0,52.0,1610612738,112.0,0.407,0.895,0.324,22.0,41.0,0,grizzlies,celtics
2016-12-20,2017,brooklyn,toronto,0,104,116,1100.0,-2500.0,224.0,-15.5,119.5,nets,raptors,2016-12-20,21600420,Final,1610612761,1610612751,2016,1610612761,116.0,0.462,0.774,0.444,19.0,48.0,1610612751,104.0,0.396,0.7859999999999999,0.286,20.0,52.0,1,raptors,nets
2016-12-20,2017,cleveland,milwaukee,0,114,108,-160.0,140.0,212.0,3.5,103.5,cavaliers,bucks,2016-12-20,21600423,Final,1610612749,1610612739,2016,1610612749,108.0,0.46,0.7240000000000001,0.259,22.0,51.0,1610612739,114.0,0.407,0.852,0.425,19.0,43.0,0,bucks,cavaliers
2016-12-20,2017,indiana,new york,0,111,118,170.0,-190.0,210.5,-4.5,104.5,pacers,knicks,2016-12-20,21600421,Final,1610612752,1610612754,2016,1610612752,118.0,0.5,0.81,0.565,24.0,45.0,1610612754,111.0,0.429,0.818,0.261,22.0,44.0,1,knicks,pacers
2016-12-20,2017,new orleans,philadelphia,0,108,93,-155.0,135.0,205.5,3.5,102.0,pelicans,76ers,2016-12-20,21600418,Final,1610612755,1610612740,2016,1610612755,93.0,0.402,0.762,0.3329999999999999,18.0,43.0,1610612740,108.0,0.43,0.6920000000000001,0.588,28.0,56.0,0,76ers,pelicans
2016-12-20,2017,portland,sacramento,0,121,126,-115.0,-105.0,217.5,1.0,104.5,trail blazers,kings,2016-12-20,21600428,Final,1610612758,1610612757,2016,1610612758,126.0,0.556,0.8370000000000001,0.435,20.0,31.0,1610612757,121.0,0.512,0.725,0.143,30.0,41.0,1,kings,trail blazers
2016-12-21,2017,dallas,portland,0,96,95,205.0,-245.0,210.0,-6.0,103.0,mavericks,trail blazers,2016-12-21,21600436,Final,1610612757,1610612742,2016,1610612757,95.0,0.444,0.75,0.37,15.0,43.0,1610612742,96.0,0.422,0.826,0.226,14.0,38.0,0,trail blazers,mavericks
2016-12-21,2017,houston,phoenix,0,125,111,-245.0,205.0,228.0,6.0,111.5,rockets,suns,2016-12-21,21600435,Final,1610612756,1610612745,2016,1610612756,111.0,0.473,0.7,0.36,20.0,44.0,1610612745,125.0,0.535,0.5770000000000001,0.474,30.0,37.0,0,suns,rockets
2016-12-21,2017,sacramento,utah,0,94,93,295.0,-360.0,194.0,-8.0,93.0,kings,jazz,2016-12-21,21600434,Final,1610612762,1610612758,2016,1610612762,93.0,0.446,0.818,0.3329999999999999,19.0,43.0,1610612758,94.0,0.4589999999999999,0.667,0.476,13.0,41.0,0,jazz,kings
2016-12-22,2017,boston,indiana,0,109,102,-120.0,100.0,209.5,1.0,110.0,celtics,pacers,2016-12-22,21600440,Final,1610612754,1610612738,2016,1610612754,102.0,0.4270000000000001,0.862,0.304,20.0,50.0,1610612738,109.0,0.413,0.852,0.256,19.0,44.0,0,pacers,celtics
2016-12-23,2017,atlanta,denver,0,109,108,210.0,-260.0,217.0,-6.0,114.5,hawks,nuggets,2016-12-23,21600451,Final,1610612743,1610612737,2016,1610612743,108.0,0.474,0.743,0.32,27.0,46.0,1610612737,109.0,0.43,0.818,0.32,26.0,40.0,0,nuggets,hawks
2016-12-23,2017,brooklyn,cleveland,0,99,119,1400.0,-4000.0,225.5,-16.5,117.0,nets,cavaliers,2016-12-23,21600444,Final,1610612739,1610612751,2016,1610612739,119.0,0.455,0.875,0.2289999999999999,28.0,51.0,1610612751,99.0,0.447,0.833,0.267,22.0,44.0,1,cavaliers,nets
2016-12-23,2017,houston,memphis,0,109,115,-160.0,140.0,205.5,3.5,100.0,rockets,grizzlies,2016-12-23,21600448,Final,1610612763,1610612745,2016,1610612763,115.0,0.506,0.8,0.52,23.0,38.0,1610612745,109.0,0.4270000000000001,0.867,0.385,27.0,40.0,1,grizzlies,rockets
2016-12-23,2017,miami,new orleans,0,87,91,165.0,-185.0,206.0,-4.5,100.0,heat,pelicans,2016-12-23,21600449,Final,1610612740,1610612748,2016,1610612740,91.0,0.371,0.667,0.3929999999999999,17.0,51.0,1610612748,87.0,0.414,0.5379999999999999,0.4,19.0,59.0,1,pelicans,heat
2016-12-23,2017,philadelphia,phoenix,0,116,123,210.0,-260.0,213.0,-6.0,106.5,76ers,suns,2016-12-23,21600453,Final,1610612756,1610612755,2016,1610612756,123.0,0.532,0.73,0.462,25.0,43.0,1610612755,116.0,0.506,0.8640000000000001,0.419,23.0,28.0,1,suns,76ers
2016-12-23,2017,toronto,utah,0,104,98,-115.0,-105.0,198.5,0.0,99.5,raptors,jazz,2016-12-23,21600452,Final,1610612762,1610612761,2016,1610612762,98.0,0.4429999999999999,0.857,0.37,21.0,40.0,1610612761,104.0,0.531,0.667,0.381,12.0,36.0,0,jazz,raptors
2016-12-25,2017,boston,new york,0,119,114,-116.0,-104.0,209.5,1.0,109.5,celtics,knicks,2016-12-25,21600456,Final,1610612752,1610612738,2016,1610612752,114.0,0.471,0.889,0.348,11.0,49.0,1610612738,119.0,0.484,0.75,0.389,25.0,39.0,0,knicks,celtics
2016-12-25,2017,chicago,san antonio,0,100,119,370.0,-465.0,199.0,-9.0,103.0,bulls,spurs,2016-12-25,21600458,Final,1610612759,1610612741,2016,1610612759,119.0,0.565,0.737,0.5,30.0,43.0,1610612741,100.0,0.4529999999999999,0.75,0.389,20.0,38.0,1,spurs,bulls
2016-12-25,2017,minnesota,oklahoma city,0,100,112,155.0,-175.0,212.0,-3.5,104.0,timberwolves,thunder,2016-12-25,21600459,Final,1610612760,1610612750,2016,1610612760,112.0,0.512,0.833,0.3329999999999999,26.0,42.0,1610612750,100.0,0.47,0.7829999999999999,0.3329999999999999,19.0,36.0,1,thunder,timberwolves
2016-12-26,2017,atlanta,minnesota,0,90,104,-135.0,115.0,209.0,1.5,109.0,hawks,timberwolves,2016-12-26,21600468,Final,1610612750,1610612737,2016,1610612750,104.0,0.451,0.833,0.484,26.0,40.0,1610612737,90.0,0.422,0.706,0.25,20.0,46.0,1,timberwolves,hawks
2016-12-26,2017,cleveland,detroit,0,90,106,190.0,-220.0,203.5,-5.0,100.0,cavaliers,pistons,2016-12-26,21600464,Final,1610612765,1610612739,2016,1610612765,106.0,0.446,0.5329999999999999,0.5710000000000001,25.0,45.0,1610612739,90.0,0.38,0.826,0.3929999999999999,19.0,47.0,1,pistons,cavaliers
